Participant;Block;Trial;Lens;Magnification;ID;PointingTime
3;5;7;SCB;6;6.0035549;1641
3;5;7;SCB;6;6.0035549;1969
3;5;7;SCB;6;6.0035549;1515
3;5;7;SCB;6;6.0035549;1860
3;5;7;SCB;6;6.0035549;1172
3;5;7;SCB;6;6.0035549;1656
3;5;7;SCB;6;6.0035549;1391
3;5;7;SCB;6;6.0035549;1531
3;5;7;SCB;6;6.0035549;1765
3;5;7;SCB;6;6.0035549;2063
3;5;8;SCB;10;7.06967353;2422
3;5;8;SCB;10;7.06967353;1969
3;5;8;SCB;10;7.06967353;1875
3;5;8;SCB;10;7.06967353;1969
3;5;8;SCB;10;7.06967353;2671
3;5;8;SCB;10;7.06967353;2329
3;5;8;SCB;10;7.06967353;2281
3;5;8;SCB;10;7.06967353;2109
3;5;8;SCB;10;7.06967353;3094
3;5;8;SCB;10;7.06967353;2000
3;5;8;SCB;10;7.06967353;2016
3;5;8;SCB;10;7.06967353;2109
3;5;8;SCB;10;7.06967353;2500
3;5;8;SCB;10;7.06967353;1500
3;5;8;SCB;10;7.06967353;1422
3;5;8;SCB;10;7.06967353;2297
3;5;8;SCB;10;7.06967353;2047
3;5;8;SCB;10;7.06967353;1984
3;5;8;SCB;10;7.06967353;1875
3;5;8;SCB;10;7.06967353;1531
3;5;8;SCB;10;7.06967353;1672
3;5;8;SCB;10;7.06967353;1734
3;5;8;SCB;10;7.06967353;1875
3;5;8;SCB;10;7.06967353;1750
3;5;9;SCB;4;5.28892099;1594
3;5;9;SCB;4;5.28892099;1578
3;5;9;SCB;4;5.28892099;2109
3;5;9;SCB;4;5.28892099;1359
3;5;9;SCB;4;5.28892099;1391
3;5;9;SCB;4;5.28892099;1516
3;5;9;SCB;4;5.28892099;1578
3;5;9;SCB;4;5.28892099;1656
3;5;9;SCB;4;5.28892099;1438
3;5;9;SCB;4;5.28892099;1234
3;5;9;SCB;4;5.28892099;1734
3;5;9;SCB;4;5.28892099;1360
3;5;9;SCB;4;5.28892099;1578
3;5;9;SCB;4;5.28892099;1594
3;5;9;SCB;4;5.28892099;1765
3;5;9;SCB;4;5.28892099;1297
3;5;9;SCB;4;5.28892099;1609
3;5;9;SCB;4;5.28892099;1422
3;5;9;SCB;4;5.28892099;1578
3;5;9;SCB;4;5.28892099;2079
3;5;9;SCB;4;5.28892099;1546
3;5;9;SCB;4;5.28892099;1500
3;5;9;SCB;4;5.28892099;1516
3;5;9;SCB;4;5.28892099;1219
3;1;0;ML;6;6.0035549;1656
3;1;0;ML;6;6.0035549;1704
3;1;0;ML;6;6.0035549;2734
3;1;0;ML;6;6.0035549;2547
3;1;0;ML;6;6.0035549;2484
3;1;0;ML;6;6.0035549;2672
3;1;0;ML;6;6.0035549;6000
3;1;0;ML;6;6.0035549;2406
3;1;0;ML;6;6.0035549;3672
3;1;0;ML;6;6.0035549;1891
3;1;0;ML;6;6.0035549;2875
3;1;0;ML;6;6.0035549;4219
3;1;0;ML;6;6.0035549;2562
3;1;0;ML;6;6.0035549;4828
3;1;0;ML;6;6.0035549;4860
3;1;0;ML;6;6.0035549;3843
3;1;0;ML;6;6.0035549;3453
3;1;0;ML;6;6.0035549;2907
3;1;0;ML;6;6.0035549;4406
3;1;0;ML;6;6.0035549;3500
3;1;0;ML;6;6.0035549;3359
3;1;0;ML;6;6.0035549;4375
3;1;0;ML;6;6.0035549;3688
3;1;0;ML;6;6.0035549;3015
3;1;1;ML;10;7.06967353;4860
3;1;1;ML;10;7.06967353;4281
3;1;1;ML;10;7.06967353;5984
3;1;1;ML;10;7.06967353;6219
3;1;1;ML;10;7.06967353;5781
3;1;1;ML;10;7.06967353;4344
3;1;1;ML;10;7.06967353;5281
3;1;1;ML;10;7.06967353;7594
3;1;1;ML;10;7.06967353;6625
3;1;1;ML;10;7.06967353;27484
3;1;1;ML;10;7.06967353;6391
3;1;1;ML;10;7.06967353;7391
3;1;1;ML;10;7.06967353;5875
3;1;1;ML;10;7.06967353;7046
3;1;1;ML;10;7.06967353;5797
3;1;1;ML;10;7.06967353;11282
3;1;1;ML;10;7.06967353;6656
3;1;1;ML;10;7.06967353;7859
3;1;1;ML;10;7.06967353;9188
3;1;1;ML;10;7.06967353;9422
3;1;1;ML;10;7.06967353;23546
3;1;1;ML;10;7.06967353;14625
3;1;1;ML;10;7.06967353;8375
3;1;1;ML;10;7.06967353;8250
3;1;2;ML;4;5.28892099;2156
3;1;2;ML;4;5.28892099;1281
3;1;2;ML;4;5.28892099;2313
3;1;2;ML;4;5.28892099;2171
3;1;2;ML;4;5.28892099;2250
3;1;2;ML;4;5.28892099;2125
3;1;2;ML;4;5.28892099;2500
3;1;2;ML;4;5.28892099;2969
3;1;2;ML;4;5.28892099;1828
3;1;2;ML;4;5.28892099;2391
3;1;2;ML;4;5.28892099;2750
3;1;2;ML;4;5.28892099;2453
3;1;2;ML;4;5.28892099;2531
3;1;2;ML;4;5.28892099;1969
3;1;2;ML;4;5.28892099;2172
3;1;2;ML;4;5.28892099;1547
3;1;2;ML;4;5.28892099;2203
3;1;2;ML;4;5.28892099;2312
3;1;2;ML;4;5.28892099;1954
3;1;2;ML;4;5.28892099;2046
3;1;2;ML;4;5.28892099;1860
3;1;2;ML;4;5.28892099;1156
3;1;2;ML;4;5.28892099;2109
3;1;2;ML;4;5.28892099;2344
3;1;3;ML;14;7.99743612;11625
3;1;3;ML;14;7.99743612;9984
3;1;3;ML;14;7.99743612;13110
3;1;3;ML;14;7.99743612;14062
3;1;3;ML;14;7.99743612;8391
3;1;3;ML;14;7.99743612;8515
3;1;3;ML;14;7.99743612;8235
3;1;3;ML;14;7.99743612;11453
3;1;3;ML;14;7.99743612;10094
3;1;3;ML;14;7.99743612;8968
3;1;3;ML;14;7.99743612;10188
3;1;3;ML;14;7.99743612;11031
3;1;3;ML;14;7.99743612;9094
3;1;3;ML;14;7.99743612;7562
3;1;3;ML;14;7.99743612;15266
3;1;3;ML;14;7.99743612;9125
3;1;3;ML;14;7.99743612;9531
3;1;3;ML;14;7.99743612;6656
3;1;3;ML;14;7.99743612;10610
3;1;3;ML;14;7.99743612;9531
3;1;3;ML;14;7.99743612;20781
3;1;3;ML;14;7.99743612;10141
3;1;3;ML;14;7.99743612;9828
3;1;3;ML;14;7.99743612;8219
3;1;4;ML;2;4.2009519;1594
3;1;4;ML;2;4.2009519;1328
3;1;4;ML;2;4.2009519;1640
3;1;4;ML;2;4.2009519;1688
3;1;4;ML;2;4.2009519;1797
3;1;4;ML;2;4.2009519;1609
3;1;4;ML;2;4.2009519;1016
3;1;4;ML;2;4.2009519;1031
3;1;4;ML;2;4.2009519;1625
3;1;4;ML;2;4.2009519;1531
3;1;4;ML;2;4.2009519;1813
3;1;4;ML;2;4.2009519;1500
3;1;4;ML;2;4.2009519;1094
3;1;4;ML;2;4.2009519;1187
3;1;4;ML;2;4.2009519;1422
3;1;4;ML;2;4.2009519;1219
3;1;4;ML;2;4.2009519;1406
3;1;4;ML;2;4.2009519;1109
3;1;4;ML;2;4.2009519;1360
3;1;4;ML;2;4.2009519;1625
3;1;4;ML;2;4.2009519;1343
3;1;4;ML;2;4.2009519;1485
3;1;4;ML;2;4.2009519;2234
3;1;4;ML;2;4.2009519;2203
3;1;5;ML;14;7.99743612;8078
3;1;5;ML;14;7.99743612;6953
3;1;5;ML;14;7.99743612;17985
3;1;5;ML;14;7.99743612;10359
3;1;5;ML;14;7.99743612;6094
3;1;5;ML;14;7.99743612;7797
3;1;5;ML;14;7.99743612;7109
3;1;5;ML;14;7.99743612;5953
3;1;5;ML;14;7.99743612;9438
3;1;5;ML;14;7.99743612;9547
3;1;5;ML;14;7.99743612;9922
3;1;5;ML;14;7.99743612;14437
3;1;5;ML;14;7.99743612;7422
3;1;5;ML;14;7.99743612;7391
3;1;5;ML;14;7.99743612;7546
3;1;5;ML;14;7.99743612;9172
3;1;5;ML;14;7.99743612;7672
3;1;5;ML;14;7.99743612;6578
3;1;5;ML;14;7.99743612;6625
3;1;5;ML;14;7.99743612;6282
3;1;5;ML;14;7.99743612;6562
3;1;5;ML;14;7.99743612;5484
3;1;5;ML;14;7.99743612;8532
3;1;5;ML;14;7.99743612;8109
3;1;6;ML;2;4.2009519;1532
3;1;6;ML;2;4.2009519;1250
3;1;6;ML;2;4.2009519;1750
3;1;6;ML;2;4.2009519;1796
3;1;6;ML;2;4.2009519;1454
3;1;6;ML;2;4.2009519;1906
3;1;6;ML;2;4.2009519;1562
3;1;6;ML;2;4.2009519;2110
3;1;6;ML;2;4.2009519;1437
3;1;6;ML;2;4.2009519;1313
3;1;6;ML;2;4.2009519;1265
3;1;6;ML;2;4.2009519;1203
3;1;6;ML;2;4.2009519;2172
3;1;6;ML;2;4.2009519;1657
3;1;6;ML;2;4.2009519;1218
3;1;6;ML;2;4.2009519;1250
3;1;6;ML;2;4.2009519;1407
3;1;6;ML;2;4.2009519;1140
3;1;6;ML;2;4.2009519;2188
3;1;6;ML;2;4.2009519;1265
3;1;6;ML;2;4.2009519;1672
3;1;6;ML;2;4.2009519;1000
3;1;6;ML;2;4.2009519;1828
3;1;6;ML;2;4.2009519;1703
3;1;7;ML;6;6.0035549;2297
3;1;7;ML;6;6.0035549;2015
3;1;7;ML;6;6.0035549;2828
3;1;7;ML;6;6.0035549;3125
3;1;7;ML;6;6.0035549;3235
3;1;7;ML;6;6.0035549;3375
3;1;7;ML;6;6.0035549;4453
3;1;7;ML;6;6.0035549;4203
3;1;7;ML;6;6.0035549;4359
3;1;7;ML;6;6.0035549;5125
3;1;7;ML;6;6.0035549;5438
3;1;7;ML;6;6.0035549;3312
3;1;7;ML;6;6.0035549;4750
3;1;7;ML;6;6.0035549;4875
3;1;7;ML;6;6.0035549;3844
3;1;7;ML;6;6.0035549;4125
3;1;7;ML;6;6.0035549;3297
3;1;7;ML;6;6.0035549;3328
3;1;7;ML;6;6.0035549;3719
3;1;7;ML;6;6.0035549;4812
3;1;7;ML;6;6.0035549;4625
3;1;7;ML;6;6.0035549;4016
3;1;7;ML;6;6.0035549;3734
3;1;7;ML;6;6.0035549;4250
3;1;8;ML;10;7.06967353;4890
3;1;8;ML;10;7.06967353;3063
3;1;8;ML;10;7.06967353;6016
3;1;8;ML;10;7.06967353;5531
3;1;8;ML;10;7.06967353;5578
3;1;8;ML;10;7.06967353;5547
3;1;8;ML;10;7.06967353;6390
3;1;8;ML;10;7.06967353;4922
3;1;8;ML;10;7.06967353;4422
3;1;8;ML;10;7.06967353;5531
3;1;8;ML;10;7.06967353;4454
3;1;8;ML;10;7.06967353;7593
3;1;8;ML;10;7.06967353;4641
3;1;8;ML;10;7.06967353;4844
3;1;8;ML;10;7.06967353;7078
3;1;8;ML;10;7.06967353;6297
3;1;8;ML;10;7.06967353;6640
3;1;8;ML;10;7.06967353;4516
3;1;8;ML;10;7.06967353;4812
3;1;8;ML;10;7.06967353;4594
3;1;8;ML;10;7.06967353;7797
3;1;8;ML;10;7.06967353;4938
3;1;8;ML;10;7.06967353;4500
3;1;8;ML;10;7.06967353;4750
3;1;9;ML;4;5.28892099;8406
3;1;9;ML;4;5.28892099;2813
3;1;9;ML;4;5.28892099;4578
3;1;9;ML;4;5.28892099;3297
3;1;9;ML;4;5.28892099;4922
3;1;9;ML;4;5.28892099;3265
3;1;9;ML;4;5.28892099;3438
3;1;9;ML;4;5.28892099;4250
3;1;9;ML;4;5.28892099;3422
3;1;9;ML;4;5.28892099;3062
3;1;9;ML;4;5.28892099;3266
3;1;9;ML;4;5.28892099;2937
3;1;9;ML;4;5.28892099;5985
3;1;9;ML;4;5.28892099;4187
3;1;9;ML;4;5.28892099;3922
3;1;9;ML;4;5.28892099;4250
3;1;9;ML;4;5.28892099;3844
3;1;9;ML;4;5.28892099;3828
3;1;9;ML;4;5.28892099;4140
3;1;9;ML;4;5.28892099;3032
3;1;9;ML;4;5.28892099;3297
3;1;9;ML;4;5.28892099;3578
3;1;9;ML;4;5.28892099;2781
3;1;9;ML;4;5.28892099;3547
3;3;0;BL;6;6.0035549;2922
3;3;0;BL;6;6.0035549;2531
3;3;0;BL;6;6.0035549;2562
3;3;0;BL;6;6.0035549;2500
3;3;0;BL;6;6.0035549;3141
3;3;0;BL;6;6.0035549;3031
3;3;0;BL;6;6.0035549;2813
3;3;0;BL;6;6.0035549;2328
3;3;0;BL;6;6.0035549;2937
3;3;0;BL;6;6.0035549;2969
3;3;0;BL;6;6.0035549;2297
3;3;0;BL;6;6.0035549;2562
3;3;0;BL;6;6.0035549;1891
3;3;0;BL;6;6.0035549;2844
3;3;0;BL;6;6.0035549;2609
3;3;0;BL;6;6.0035549;2203
3;3;0;BL;6;6.0035549;2032
3;3;0;BL;6;6.0035549;2468
3;3;0;BL;6;6.0035549;2047
3;3;0;BL;6;6.0035549;2547
3;3;0;BL;6;6.0035549;2484
3;3;0;BL;6;6.0035549;2329
3;3;0;BL;6;6.0035549;3125
3;3;0;BL;6;6.0035549;2171
3;3;1;BL;10;7.06967353;3094
3;3;1;BL;10;7.06967353;3594
3;3;1;BL;10;7.06967353;4156
3;3;1;BL;10;7.06967353;4860
3;3;1;BL;10;7.06967353;6453
3;3;1;BL;10;7.06967353;3797
3;3;1;BL;10;7.06967353;2781
3;3;1;BL;10;7.06967353;3672
3;3;1;BL;10;7.06967353;4140
3;3;1;BL;10;7.06967353;2969
3;3;1;BL;10;7.06967353;3406
3;3;1;BL;10;7.06967353;6485
3;3;1;BL;10;7.06967353;2828
3;3;1;BL;10;7.06967353;3094
3;3;1;BL;10;7.06967353;3593
3;3;1;BL;10;7.06967353;2813
3;3;1;BL;10;7.06967353;4140
3;3;1;BL;10;7.06967353;3922
3;3;1;BL;10;7.06967353;3016
3;3;1;BL;10;7.06967353;3812
3;3;1;BL;10;7.06967353;3204
3;3;1;BL;10;7.06967353;3187
3;3;1;BL;10;7.06967353;3734
3;3;1;BL;10;7.06967353;3047
3;3;2;BL;4;5.28892099;3031
3;3;2;BL;4;5.28892099;2360
3;3;2;BL;4;5.28892099;2609
3;3;2;BL;4;5.28892099;2484
3;3;2;BL;4;5.28892099;2000
3;3;2;BL;4;5.28892099;2297
3;3;2;BL;4;5.28892099;2188
3;3;2;BL;4;5.28892099;2500
3;3;2;BL;4;5.28892099;2047
3;3;2;BL;4;5.28892099;2484
3;3;2;BL;4;5.28892099;2188
3;3;2;BL;4;5.28892099;2203
3;3;2;BL;4;5.28892099;1984
3;3;2;BL;4;5.28892099;2375
3;3;2;BL;4;5.28892099;2422
3;3;2;BL;4;5.28892099;2609
3;3;2;BL;4;5.28892099;2391
3;3;2;BL;4;5.28892099;1875
3;3;2;BL;4;5.28892099;1781
3;3;2;BL;4;5.28892099;1922
3;3;2;BL;4;5.28892099;1859
3;3;2;BL;4;5.28892099;1360
3;3;2;BL;4;5.28892099;2031
3;3;2;BL;4;5.28892099;2094
3;3;3;BL;14;7.99743612;5297
3;3;3;BL;14;7.99743612;5875
3;3;3;BL;14;7.99743612;6937
3;3;3;BL;14;7.99743612;4844
3;3;3;BL;14;7.99743612;3781
3;3;3;BL;14;7.99743612;3938
3;3;3;BL;14;7.99743612;4406
3;3;3;BL;14;7.99743612;6265
3;3;3;BL;14;7.99743612;3266
3;3;3;BL;14;7.99743612;4203
3;3;3;BL;14;7.99743612;4860
3;3;3;BL;14;7.99743612;5046
3;3;3;BL;14;7.99743612;4735
3;3;3;BL;14;7.99743612;3875
3;3;3;BL;14;7.99743612;4281
3;3;3;BL;14;7.99743612;4375
3;3;3;BL;14;7.99743612;3563
3;3;3;BL;14;7.99743612;4156
3;3;3;BL;14;7.99743612;3703
3;3;3;BL;14;7.99743612;4328
3;3;3;BL;14;7.99743612;4656
3;3;3;BL;14;7.99743612;5219
3;3;3;BL;14;7.99743612;3922
3;3;3;BL;14;7.99743612;4734
3;3;4;BL;2;4.2009519;1594
3;3;4;BL;2;4.2009519;1063
3;3;4;BL;2;4.2009519;1390
3;3;4;BL;2;4.2009519;1188
3;3;4;BL;2;4.2009519;922
3;3;4;BL;2;4.2009519;1500
3;3;4;BL;2;4.2009519;1468
3;3;4;BL;2;4.2009519;1829
3;3;4;BL;2;4.2009519;1312
3;3;4;BL;2;4.2009519;1703
3;3;4;BL;2;4.2009519;1891
3;3;4;BL;2;4.2009519;1594
3;3;4;BL;2;4.2009519;1781
3;3;4;BL;2;4.2009519;1687
3;3;4;BL;2;4.2009519;1625
3;3;4;BL;2;4.2009519;1375
3;3;4;BL;2;4.2009519;1250
3;3;4;BL;2;4.2009519;1203
3;3;4;BL;2;4.2009519;1875
3;3;4;BL;2;4.2009519;1407
3;3;4;BL;2;4.2009519;1218
3;3;4;BL;2;4.2009519;1063
3;3;4;BL;2;4.2009519;1922
3;3;4;BL;2;4.2009519;1703
3;3;5;BL;14;7.99743612;3609
3;3;5;BL;14;7.99743612;4391
3;3;5;BL;14;7.99743612;4531
3;3;5;BL;14;7.99743612;5625
3;3;5;BL;14;7.99743612;4016
3;3;5;BL;14;7.99743612;4906
3;3;5;BL;14;7.99743612;4656
3;3;5;BL;14;7.99743612;5109
3;3;5;BL;14;7.99743612;4860
3;3;5;BL;14;7.99743612;3547
3;3;5;BL;14;7.99743612;3953
3;3;5;BL;14;7.99743612;4219
3;3;5;BL;14;7.99743612;4984
3;3;5;BL;14;7.99743612;4062
3;3;5;BL;14;7.99743612;3844
3;3;5;BL;14;7.99743612;4016
3;3;5;BL;14;7.99743612;4390
3;3;5;BL;14;7.99743612;3563
3;3;5;BL;14;7.99743612;4250
3;3;5;BL;14;7.99743612;3875
3;3;5;BL;14;7.99743612;5094
3;3;5;BL;14;7.99743612;5234
3;3;5;BL;14;7.99743612;5109
3;3;5;BL;14;7.99743612;2813
3;3;6;BL;2;4.2009519;1562
3;3;6;BL;2;4.2009519;1032
3;3;6;BL;2;4.2009519;1953
3;3;6;BL;2;4.2009519;1578
3;3;6;BL;2;4.2009519;1469
3;3;6;BL;2;4.2009519;1906
3;3;6;BL;2;4.2009519;1812
3;3;6;BL;2;4.2009519;1907
3;3;6;BL;2;4.2009519;1765
3;3;6;BL;2;4.2009519;1610
3;3;6;BL;2;4.2009519;1359
3;3;6;BL;2;4.2009519;1359
3;3;6;BL;2;4.2009519;1625
3;3;6;BL;2;4.2009519;1297
3;3;6;BL;2;4.2009519;1438
3;3;6;BL;2;4.2009519;1703
3;3;6;BL;2;4.2009519;1437
3;3;6;BL;2;4.2009519;1750
3;3;6;BL;2;4.2009519;1375
3;3;6;BL;2;4.2009519;1844
3;3;6;BL;2;4.2009519;1625
3;3;6;BL;2;4.2009519;1125
3;3;6;BL;2;4.2009519;1625
3;3;6;BL;2;4.2009519;1484
3;3;7;BL;6;6.0035549;2578
3;3;7;BL;6;6.0035549;2609
3;3;7;BL;6;6.0035549;2781
3;3;7;BL;6;6.0035549;2641
3;3;7;BL;6;6.0035549;2547
3;3;7;BL;6;6.0035549;2937
3;3;7;BL;6;6.0035549;2422
3;3;7;BL;6;6.0035549;1938
3;3;7;BL;6;6.0035549;2578
3;3;7;BL;6;6.0035549;2297
3;3;7;BL;6;6.0035549;2078
3;3;7;BL;6;6.0035549;2390
3;3;7;BL;6;6.0035549;1985
3;3;7;BL;6;6.0035549;2156
3;3;7;BL;6;6.0035549;2016
3;3;7;BL;6;6.0035549;2609
3;3;7;BL;6;6.0035549;2797
3;3;7;BL;6;6.0035549;2297
3;3;7;BL;6;6.0035549;2140
3;3;7;BL;6;6.0035549;2438
3;3;7;BL;6;6.0035549;2234
3;3;7;BL;6;6.0035549;2641
3;3;7;BL;6;6.0035549;2625
3;3;7;BL;6;6.0035549;2297
3;3;8;BL;10;7.06967353;2422
3;3;8;BL;10;7.06967353;3157
3;3;8;BL;10;7.06967353;3140
3;3;8;BL;10;7.06967353;2375
3;3;8;BL;10;7.06967353;3453
3;3;8;BL;10;7.06967353;4516
3;3;8;BL;10;7.06967353;2906
3;3;8;BL;10;7.06967353;2985
3;3;8;BL;10;7.06967353;3343
3;3;8;BL;10;7.06967353;3141
3;3;8;BL;10;7.06967353;2875
3;3;8;BL;10;7.06967353;2984
3;3;8;BL;10;7.06967353;3657
3;3;8;BL;10;7.06967353;2875
3;3;8;BL;10;7.06967353;3421
3;3;8;BL;10;7.06967353;3735
3;3;8;BL;10;7.06967353;3328
3;3;8;BL;10;7.06967353;4031
3;3;8;BL;10;7.06967353;4250
3;3;8;BL;10;7.06967353;3203
3;3;8;BL;10;7.06967353;5047
3;3;8;BL;10;7.06967353;2953
3;3;8;BL;10;7.06967353;3360
3;3;8;BL;10;7.06967353;3859
3;3;9;BL;4;5.28892099;1594
3;3;9;BL;4;5.28892099;2531
3;3;9;BL;4;5.28892099;4250
3;3;9;BL;4;5.28892099;2188
3;3;9;BL;4;5.28892099;1641
3;3;9;BL;4;5.28892099;2484
3;3;9;BL;4;5.28892099;1687
3;3;9;BL;4;5.28892099;1844
3;3;9;BL;4;5.28892099;2188
3;3;9;BL;4;5.28892099;2172
3;3;9;BL;4;5.28892099;2359
3;3;9;BL;4;5.28892099;2578
3;3;9;BL;4;5.28892099;2578
3;3;9;BL;4;5.28892099;2141
3;3;9;BL;4;5.28892099;2187
3;3;9;BL;4;5.28892099;2063
3;3;9;BL;4;5.28892099;1937
3;3;9;BL;4;5.28892099;2375
3;3;9;BL;4;5.28892099;1813
3;3;9;BL;4;5.28892099;1453
3;3;9;BL;4;5.28892099;1594
3;3;9;BL;4;5.28892099;3562
3;3;9;BL;4;5.28892099;2391
3;3;9;BL;4;5.28892099;1719
3;4;0;SCF;6;6.0035549;1703
3;4;0;SCF;6;6.0035549;2688
3;4;0;SCF;6;6.0035549;2593
3;4;0;SCF;6;6.0035549;2282
3;4;0;SCF;6;6.0035549;2359
3;4;0;SCF;6;6.0035549;2391
3;4;0;SCF;6;6.0035549;2312
3;4;0;SCF;6;6.0035549;1891
3;4;0;SCF;6;6.0035549;1922
3;4;0;SCF;6;6.0035549;2156
3;4;0;SCF;6;6.0035549;1844
3;4;0;SCF;6;6.0035549;2047
3;4;0;SCF;6;6.0035549;4203
3;4;0;SCF;6;6.0035549;2218
3;4;0;SCF;6;6.0035549;1829
3;4;0;SCF;6;6.0035549;2390
3;4;0;SCF;6;6.0035549;2156
3;4;0;SCF;6;6.0035549;2110
3;4;0;SCF;6;6.0035549;2094
3;4;0;SCF;6;6.0035549;2328
3;4;0;SCF;6;6.0035549;1953
3;4;0;SCF;6;6.0035549;2187
3;4;0;SCF;6;6.0035549;1688
3;4;0;SCF;6;6.0035549;2031
3;4;1;SCF;10;7.06967353;1922
3;4;1;SCF;10;7.06967353;2313
3;4;1;SCF;10;7.06967353;3281
3;4;1;SCF;10;7.06967353;3094
3;4;1;SCF;10;7.06967353;2906
3;4;1;SCF;10;7.06967353;1875
3;4;1;SCF;10;7.06967353;2875
3;4;1;SCF;10;7.06967353;2578
3;4;1;SCF;10;7.06967353;2609
3;4;1;SCF;10;7.06967353;1985
3;4;1;SCF;10;7.06967353;2359
3;4;1;SCF;10;7.06967353;2219
3;4;1;SCF;10;7.06967353;1953
3;4;1;SCF;10;7.06967353;2469
3;4;1;SCF;10;7.06967353;3390
3;4;1;SCF;10;7.06967353;3360
3;4;1;SCF;10;7.06967353;3406
3;4;1;SCF;10;7.06967353;2844
3;4;1;SCF;10;7.06967353;2031
3;4;1;SCF;10;7.06967353;2750
3;4;1;SCF;10;7.06967353;2844
3;4;1;SCF;10;7.06967353;3859
3;4;1;SCF;10;7.06967353;2516
3;4;1;SCF;10;7.06967353;2593
3;4;2;SCF;4;5.28892099;1406
3;4;2;SCF;4;5.28892099;2172
3;4;2;SCF;4;5.28892099;2532
3;4;2;SCF;4;5.28892099;2359
3;4;2;SCF;4;5.28892099;1516
3;4;2;SCF;4;5.28892099;1687
3;4;2;SCF;4;5.28892099;2016
3;4;2;SCF;4;5.28892099;1922
3;4;2;SCF;4;5.28892099;1625
3;4;2;SCF;4;5.28892099;1609
3;4;2;SCF;4;5.28892099;1750
3;4;2;SCF;4;5.28892099;1953
3;4;2;SCF;4;5.28892099;2219
3;4;2;SCF;4;5.28892099;2015
3;4;2;SCF;4;5.28892099;2297
3;4;2;SCF;4;5.28892099;1719
3;4;2;SCF;4;5.28892099;2109
3;4;2;SCF;4;5.28892099;1969
3;4;2;SCF;4;5.28892099;1578
3;4;2;SCF;4;5.28892099;1641
3;4;2;SCF;4;5.28892099;1641
3;4;2;SCF;4;5.28892099;1515
3;4;2;SCF;4;5.28892099;1625
3;4;2;SCF;4;5.28892099;2000
3;4;3;SCF;14;7.99743612;7609
3;4;3;SCF;14;7.99743612;3422
3;4;3;SCF;14;7.99743612;3875
3;4;3;SCF;14;7.99743612;2891
3;4;3;SCF;14;7.99743612;3906
3;4;3;SCF;14;7.99743612;3562
3;4;3;SCF;14;7.99743612;3563
3;4;3;SCF;14;7.99743612;2844
3;4;3;SCF;14;7.99743612;4218
3;4;3;SCF;14;7.99743612;3391
3;4;3;SCF;14;7.99743612;5234
3;4;3;SCF;14;7.99743612;4907
3;4;3;SCF;14;7.99743612;2875
3;4;3;SCF;14;7.99743612;3265
3;4;3;SCF;14;7.99743612;2781
3;4;3;SCF;14;7.99743612;5500
3;4;3;SCF;14;7.99743612;3454
3;4;3;SCF;14;7.99743612;3703
3;4;3;SCF;14;7.99743612;2640
3;4;3;SCF;14;7.99743612;3547
3;4;3;SCF;14;7.99743612;3047
3;4;3;SCF;14;7.99743612;4500
3;4;3;SCF;14;7.99743612;3141
3;4;3;SCF;14;7.99743612;3312
3;4;4;SCF;2;4.2009519;1375
3;4;4;SCF;2;4.2009519;1297
3;4;4;SCF;2;4.2009519;2141
3;4;4;SCF;2;4.2009519;1906
3;4;4;SCF;2;4.2009519;1734
3;4;4;SCF;2;4.2009519;1672
3;4;4;SCF;2;4.2009519;1735
3;4;4;SCF;2;4.2009519;1718
3;4;4;SCF;2;4.2009519;1516
3;4;4;SCF;2;4.2009519;1437
3;4;4;SCF;2;4.2009519;1563
3;4;4;SCF;2;4.2009519;1516
3;4;4;SCF;2;4.2009519;1390
3;4;4;SCF;2;4.2009519;1453
3;4;4;SCF;2;4.2009519;1438
3;4;4;SCF;2;4.2009519;1312
3;4;4;SCF;2;4.2009519;1578
3;4;4;SCF;2;4.2009519;1500
3;4;4;SCF;2;4.2009519;1641
3;4;4;SCF;2;4.2009519;1328
3;4;4;SCF;2;4.2009519;1656
3;4;4;SCF;2;4.2009519;1485
3;4;4;SCF;2;4.2009519;1187
3;4;4;SCF;2;4.2009519;2110
3;4;5;SCF;14;7.99743612;2844
3;4;5;SCF;14;7.99743612;3093
3;4;5;SCF;14;7.99743612;3204
3;4;5;SCF;14;7.99743612;3125
3;4;5;SCF;14;7.99743612;3234
3;4;5;SCF;14;7.99743612;2687
3;4;5;SCF;14;7.99743612;4266
3;4;5;SCF;14;7.99743612;3500
3;4;5;SCF;14;7.99743612;3250
3;4;5;SCF;14;7.99743612;3953
3;4;5;SCF;14;7.99743612;3297
3;4;5;SCF;14;7.99743612;4250
3;4;5;SCF;14;7.99743612;2703
3;4;5;SCF;14;7.99743612;3875
3;4;5;SCF;14;7.99743612;3281
3;4;5;SCF;14;7.99743612;3719
3;4;5;SCF;14;7.99743612;3344
3;4;5;SCF;14;7.99743612;3672
3;4;5;SCF;14;7.99743612;3375
3;4;5;SCF;14;7.99743612;2890
3;4;5;SCF;14;7.99743612;2657
3;4;5;SCF;14;7.99743612;5234
3;4;5;SCF;14;7.99743612;5375
3;4;5;SCF;14;7.99743612;4016
3;4;6;SCF;2;4.2009519;1203
3;4;6;SCF;2;4.2009519;1719
3;4;6;SCF;2;4.2009519;1953
3;4;6;SCF;2;4.2009519;1813
3;4;6;SCF;2;4.2009519;1437
3;4;6;SCF;2;4.2009519;1344
